year_month,district_name,market_name,commodity,variety,grade,min_price,max_price,modal_price,price_date,year_month
2020-02,Agra,Fatehpur Sikri,Potato,Local,FAQ,0,0,1025,2020-02-05,2020-02
2020-02,Agra,Fatehpur Sikri,Potato,Local,FAQ,1060,1240,1145,2020-02-03,2020-02
2020-02,Agra,Fatehpur Sikri,Potato,Local,FAQ,1100,1250,1175,2020-02-01,2020-02
2020-01,Agra,Fatehpur Sikri,Potato,Local,FAQ,1100,1260,1190,2020-01-30,2020-01
2020-01,Agra,Fatehpur Sikri,Potato,Local,FAQ,1100,1250,1170,2020-01-29,2020-01
2020-01,Agra,Fatehpur Sikri,Potato,Local,FAQ,1140,1300,1210,2020-01-28,2020-01
2020-01,Agra,Fatehpur Sikri,Potato,Local,FAQ,1150,1320,1200,2020-01-27,2020-01
2020-01,Agra,Fatehpur Sikri,Potato,Local,FAQ,1160,1300,1230,2020-01-25,2020-01
2020-01,Agra,Fatehpur Sikri,Potato,Local,FAQ,1160,1320,1250,2020-01-24,2020-01
2020-01,Agra,Fatehpur Sikri,Potato,Local,FAQ,0,0,1265,2020-01-22,2020-01
2020-01,Agra,Fatehpur Sikri,Potato,Local,FAQ,0,0,1250,2020-01-21,2020-01
2020-01,Agra,Fatehpur Sikri,Potato,Local,FAQ,1150,1350,1230,2020-01-20,2020-01
2020-01,Agra,Fatehpur Sikri,Potato,Local,FAQ,1180,1340,1265,2020-01-18,2020-01
2020-01,Agra,Fatehpur Sikri,Potato,Local,FAQ,1200,1340,1250,2020-01-17,2020-01
2020-01,Agra,Fatehpur Sikri,Potato,Local,FAQ,1200,1340,1260,2020-01-15,2020-01
2020-01,Agra,Fatehpur Sikri,Potato,Local,FAQ,0,0,1285,2020-01-14,2020-01
2020-01,Agra,Fatehpur Sikri,Potato,Local,FAQ,1220,1400,1310,2020-01-13,2020-01
2020-01,Agra,Fatehpur Sikri,Potato,Local,FAQ,0,0,1300,2020-01-11,2020-01
2020-01,Agra,Fatehpur Sikri,Potato,Local,FAQ,1250,1400,1325,2020-01-10,2020-01
2020-01,Agra,Fatehpur Sikri,Potato,Local,FAQ,1240,1400,1305,2020-01-09,2020-01
2020-01,Agra,Fatehpur Sikri,Potato,Local,FAQ,1260,1420,1340,2020-01-07,2020-01
2020-01,Agra,Fatehpur Sikri,Potato,Local,FAQ,1300,1500,1385,2020-01-06,2020-01
2020-01,Agra,Fatehpur Sikri,Potato,Local,FAQ,1370,1500,1435,2020-01-03,2020-01
2020-01,Agra,Fatehpur Sikri,Potato,Local,FAQ,1360,1500,1420,2020-01-02,2020-01
2020-01,Agra,Fatehpur Sikri,Potato,Local,FAQ,1400,1520,1455,2020-01-01,2020-01
2020-12,Agra,Jagnair,Potato,Desi,FAQ,750,850,800,2020-12-31,2020-12
2020-12,Agra,Jagnair,Potato,Desi,FAQ,800,900,850,2020-12-30,2020-12
2020-12,Agra,Jagnair,Potato,Desi,FAQ,800,860,830,2020-12-29,2020-12
2020-12,Agra,Jagnair,Potato,Desi,FAQ,800,900,850,2020-12-28,2020-12
2020-12,Agra,Jagnair,Potato,Desi,FAQ,800,900,850,2020-12-27,2020-12
2020-12,Agra,Jagnair,Potato,Desi,FAQ,800,900,850,2020-12-26,2020-12
2020-12,Agra,Jagnair,Potato,Desi,FAQ,800,900,850,2020-12-25,2020-12
2020-12,Agra,Jagnair,Potato,Desi,FAQ,800,900,850,2020-12-24,2020-12
2020-12,Agra,Jagnair,Potato,Desi,FAQ,650,750,700,2020-12-23,2020-12
2020-12,Agra,Jagnair,Potato,Desi,FAQ,650,750,700,2020-12-22,2020-12
2020-12,Agra,Jagnair,Potato,Desi,FAQ,600,800,700,2020-12-21,2020-12
2020-12,Agra,Jagnair,Potato,Desi,FAQ,1200,1300,1250,2020-12-20,2020-12
2020-12,Agra,Jagnair,Potato,Desi,FAQ,1250,1350,1300,2020-12-19,2020-12
2020-12,Agra,Jagnair,Potato,Desi,FAQ,1350,1450,1400,2020-12-18,2020-12
2020-12,Agra,Jagnair,Potato,Desi,FAQ,1300,1400,1350,2020-12-17,2020-12
2020-12,Agra,Jagnair,Potato,Desi,FAQ,1600,1700,1650,2020-12-16,2020-12
2020-12,Agra,Jagnair,Potato,Desi,FAQ,1600,1800,1700,2020-12-15,2020-12
2020-12,Agra,Jagnair,Potato,Desi,FAQ,1700,1900,1800,2020-12-11,2020-12
2020-12,Agra,Jagnair,Potato,Desi,FAQ,1800,2000,1900,2020-12-08,2020-12
2020-12,Agra,Jagnair,Potato,Desi,FAQ,1850,2050,1950,2020-12-07,2020-12
2020-12,Agra,Jagnair,Potato,Desi,FAQ,1800,2000,1900,2020-12-06,2020-12
2020-12,Agra,Jagnair,Potato,Desi,FAQ,1800,2000,1900,2020-12-05,2020-12
2020-12,Agra,Jagnair,Potato,Desi,FAQ,1700,1900,1800,2020-12-04,2020-12
2020-12,Agra,Jagnair,Potato,Desi,FAQ,1800,2000,1900,2020-12-03,2020-12
2020-12,Agra,Jagnair,Potato,Desi,FAQ,2300,2400,2350,2020-12-02,2020-12
2020-12,Agra,Jagnair,Potato,Desi,FAQ,2200,2400,2300,2020-12-01,2020-12
2020-11,Agra,Jagnair,Potato,Desi,FAQ,2600,2700,2650,2020-11-30,2020-11
2020-11,Agra,Jagnair,Potato,Desi,FAQ,2500,2700,2600,2020-11-28,2020-11
2020-11,Agra,Jagnair,Potato,Desi,FAQ,2500,2700,2600,2020-11-27,2020-11
2020-11,Agra,Jagnair,Potato,Desi,FAQ,2500,2700,2600,2020-11-26,2020-11
2020-11,Agra,Jagnair,Potato,Desi,FAQ,3000,3200,3100,2020-11-25,2020-11
2020-11,Agra,Jagnair,Potato,Desi,FAQ,2500,2700,2600,2020-11-24,2020-11
2020-10,Agra,Jagnair,Potato,Desi,FAQ,1500,1550,1525,2020-10-19,2020-10
2020-10,Agra,Jagnair,Potato,Desi,FAQ,1550,1650,1600,2020-10-18,2020-10
2020-10,Agra,Jagnair,Potato,Other,FAQ,1550,1650,1600,2020-10-17,2020-10
2020-10,Agra,Jagnair,Potato,Desi,FAQ,1500,1600,1550,2020-10-16,2020-10
2020-10,Agra,Jagnair,Potato,Desi,FAQ,1500,1600,1550,2020-10-07,2020-10
2020-10,Agra,Jagnair,Potato,Desi,FAQ,1500,1600,1550,2020-10-06,2020-10
2020-10,Agra,Jagnair,Potato,Desi,FAQ,1470,1530,1500,2020-10-05,2020-10
2020-10,Agra,Jagnair,Potato,Desi,FAQ,1450,1500,1475,2020-10-04,2020-10
2020-08,Agra,Jagnair,Potato,Desi,FAQ,900,1000,950,2020-08-31,2020-08
2020-06,Agra,Jagnair,Potato,Desi,FAQ,1300,1320,1310,2020-06-30,2020-06
2020-06,Agra,Jagnair,Potato,Desi,FAQ,1300,1330,1315,2020-06-29,2020-06
2020-06,Agra,Jagnair,Potato,Desi,FAQ,1300,1360,1330,2020-06-27,2020-06
2020-06,Agra,Jagnair,Potato,Desi,FAQ,1300,1360,1330,2020-06-26,2020-06
2020-06,Agra,Jagnair,Potato,Desi,FAQ,1300,1320,1310,2020-06-25,2020-06
2020-06,Agra,Jagnair,Potato,Desi,FAQ,1330,1350,1340,2020-06-24,2020-06
2020-06,Agra,Jagnair,Potato,Desi,FAQ,1300,1360,1330,2020-06-23,2020-06
2020-06,Agra,Jagnair,Potato,Desi,FAQ,1320,1360,1340,2020-06-22,2020-06
2020-06,Agra,Jagnair,Potato,Desi,FAQ,1250,1350,1300,2020-06-20,2020-06
2020-06,Agra,Jagnair,Potato,Desi,FAQ,1300,1380,1340,2020-06-19,2020-06
2020-06,Agra,Jagnair,Potato,Desi,FAQ,1320,1360,1340,2020-06-17,2020-06
2020-06,Agra,Jagnair,Potato,Desi,FAQ,1300,1360,1330,2020-06-16,2020-06
2020-06,Agra,Jagnair,Potato,Desi,FAQ,1300,1350,1325,2020-06-15,2020-06
2020-06,Agra,Jagnair,Potato,Desi,FAQ,1320,1360,1340,2020-06-12,2020-06
2020-06,Agra,Jagnair,Potato,Desi,FAQ,1200,1300,1250,2020-06-11,2020-06
2020-06,Agra,Jagnair,Potato,Desi,FAQ,1300,1340,1320,2020-06-10,2020-06
2020-06,Agra,Jagnair,Potato,Desi,FAQ,1280,1320,1300,2020-06-09,2020-06
2020-06,Agra,Jagnair,Potato,Desi,FAQ,1350,1400,1375,2020-06-08,2020-06
2020-06,Agra,Jagnair,Potato,Desi,FAQ,1320,1380,1350,2020-06-06,2020-06
2020-06,Agra,Jagnair,Potato,Desi,FAQ,1350,1400,1375,2020-06-05,2020-06
2020-06,Agra,Jagnair,Potato,Desi,FAQ,1310,1370,1340,2020-06-04,2020-06
2020-06,Agra,Jagnair,Potato,Desi,FAQ,1300,1340,1320,2020-06-03,2020-06
2020-06,Agra,Jagnair,Potato,Desi,FAQ,1300,1350,1325,2020-06-02,2020-06
2020-06,Agra,Jagnair,Potato,Desi,FAQ,1320,1360,1340,2020-06-01,2020-06
2020-05,Agra,Jagnair,Potato,Desi,FAQ,1380,1460,1420,2020-05-30,2020-05
2020-05,Agra,Jagnair,Potato,Desi,FAQ,1350,1450,1400,2020-05-29,2020-05
2020-05,Agra,Jagnair,Potato,Desi,FAQ,1400,1440,1420,2020-05-28,2020-05
2020-05,Agra,Jagnair,Potato,Desi,FAQ,1400,1440,1420,2020-05-26,2020-05
2020-05,Agra,Jagnair,Potato,Desi,FAQ,1400,1440,1420,2020-05-23,2020-05
2020-05,Agra,Jagnair,Potato,Desi,FAQ,1400,1450,1425,2020-05-22,2020-05
2020-05,Agra,Jagnair,Potato,Desi,FAQ,1400,1440,1420,2020-05-21,2020-05
2020-05,Agra,Jagnair,Potato,Desi,FAQ,1400,1500,1450,2020-05-19,2020-05
2020-05,Agra,Jagnair,Potato,Desi,FAQ,1400,1500,1450,2020-05-18,2020-05
2020-05,Agra,Jagnair,Potato,Desi,FAQ,1400,1440,1420,2020-05-15,2020-05
2020-05,Agra,Jagnair,Potato,Desi,FAQ,1400,1500,1450,2020-05-14,2020-05
2020-05,Agra,Jagnair,Potato,Desi,FAQ,1400,1500,1450,2020-05-13,2020-05
2020-05,Agra,Jagnair,Potato,Desi,FAQ,1400,1450,1425,2020-05-12,2020-05
2020-05,Agra,Jagnair,Potato,Desi,FAQ,1400,1450,1425,2020-05-11,2020-05
2020-05,Agra,Jagnair,Potato,Desi,FAQ,1400,1480,1440,2020-05-09,2020-05
2020-05,Agra,Jagnair,Potato,Desi,FAQ,1400,1500,1450,2020-05-08,2020-05
2020-05,Agra,Jagnair,Potato,Desi,FAQ,1400,1440,1420,2020-05-07,2020-05
2020-05,Agra,Jagnair,Potato,Desi,FAQ,1400,1500,1450,2020-05-06,2020-05
2020-05,Agra,Jagnair,Potato,Desi,FAQ,1350,1450,1400,2020-05-05,2020-05
2020-05,Agra,Jagnair,Potato,Desi,FAQ,1250,1350,1300,2020-05-02,2020-05
2020-04,Agra,Jagnair,Potato,Desi,FAQ,1350,1450,1400,2020-04-30,2020-04
2020-04,Agra,Jagnair,Potato,Desi,FAQ,1350,1450,1400,2020-04-29,2020-04
2020-04,Agra,Jagnair,Potato,Desi,FAQ,1350,1450,1400,2020-04-28,2020-04
2020-04,Agra,Jagnair,Potato,Desi,FAQ,1400,1440,1420,2020-04-27,2020-04
2020-04,Agra,Jagnair,Potato,Desi,FAQ,1400,1440,1420,2020-04-26,2020-04
2020-04,Agra,Jagnair,Potato,Desi,FAQ,950,1050,1000,2020-04-25,2020-04
2020-04,Agra,Jagnair,Potato,Desi,FAQ,1350,1450,1400,2020-04-24,2020-04
2020-04,Agra,Jagnair,Potato,Desi,FAQ,1350,1450,1400,2020-04-23,2020-04
2020-04,Agra,Jagnair,Potato,Desi,FAQ,1350,1450,1400,2020-04-22,2020-04
2020-04,Agra,Jagnair,Potato,Desi,FAQ,1400,1450,1425,2020-04-21,2020-04
2020-04,Agra,Jagnair,Potato,Desi,FAQ,1400,1500,1450,2020-04-20,2020-04
2020-04,Agra,Jagnair,Potato,Desi,FAQ,1400,1500,1450,2020-04-18,2020-04
2020-04,Agra,Jagnair,Potato,Desi,FAQ,1350,1450,1400,2020-04-17,2020-04
2020-04,Agra,Jagnair,Potato,Desi,FAQ,1350,1450,1400,2020-04-16,2020-04
2020-04,Agra,Jagnair,Potato,Desi,FAQ,1350,1450,1400,2020-04-15,2020-04
2020-04,Agra,Jagnair,Potato,Desi,FAQ,1350,1450,1400,2020-04-14,2020-04
2020-04,Agra,Jagnair,Potato,Desi,FAQ,1300,1400,1350,2020-04-12,2020-04
2020-04,Agra,Jagnair,Potato,Desi,FAQ,1350,1450,1400,2020-04-11,2020-04
2020-04,Agra,Jagnair,Potato,Desi,FAQ,1300,1400,1350,2020-04-10,2020-04
2020-04,Agra,Jagnair,Potato,Desi,FAQ,1350,1450,1400,2020-04-09,2020-04
2020-04,Agra,Jagnair,Potato,Desi,FAQ,1200,1400,1300,2020-04-08,2020-04
2020-04,Agra,Jagnair,Potato,Desi,FAQ,1350,1450,1400,2020-04-07,2020-04
2020-04,Agra,Jagnair,Potato,Desi,FAQ,1300,1400,1350,2020-04-06,2020-04
2020-04,Agra,Jagnair,Potato,Desi,FAQ,1350,1450,1400,2020-04-05,2020-04
2020-04,Agra,Jagnair,Potato,Desi,FAQ,1300,1400,1350,2020-04-04,2020-04
2020-04,Agra,Jagnair,Potato,Desi,FAQ,1200,1300,1250,2020-04-03,2020-04
2020-04,Agra,Jagnair,Potato,Desi,FAQ,1350,1450,1400,2020-04-02,2020-04
2020-04,Agra,Jagnair,Potato,Desi,FAQ,1100,1200,1150,2020-04-01,2020-04
2020-03,Agra,Jagnair,Potato,Desi,FAQ,1350,1450,1400,2020-03-31,2020-03
2020-03,Agra,Jagnair,Potato,Desi,FAQ,1100,1200,1150,2020-03-30,2020-03
2020-03,Agra,Jagnair,Potato,Desi,FAQ,1050,1150,1100,2020-03-29,2020-03
2020-03,Agra,Jagnair,Potato,Desi,FAQ,900,1000,950,2020-03-28,2020-03
2020-03,Agra,Jagnair,Potato,Desi,FAQ,950,1000,975,2020-03-27,2020-03
2020-03,Agra,Jagnair,Potato,Desi,FAQ,1000,1100,1050,2020-03-26,2020-03
2020-03,Agra,Jagnair,Potato,Desi,FAQ,1000,1100,1050,2020-03-25,2020-03
2020-03,Agra,Jagnair,Potato,Desi,FAQ,950,1050,1000,2020-03-21,2020-03
2020-03,Agra,Jagnair,Potato,Desi,FAQ,1000,1100,1050,2020-03-20,2020-03
2020-03,Agra,Jagnair,Potato,Desi,FAQ,1000,1060,1030,2020-03-19,2020-03
2020-03,Agra,Jagnair,Potato,Desi,FAQ,900,1000,950,2020-03-18,2020-03
2020-03,Agra,Jagnair,Potato,Desi,FAQ,850,950,900,2020-03-17,2020-03
2020-03,Agra,Jagnair,Potato,Desi,FAQ,800,900,850,2020-03-16,2020-03
2020-03,Agra,Jagnair,Potato,Desi,FAQ,850,950,900,2020-03-15,2020-03
2020-03,Agra,Jagnair,Potato,Desi,FAQ,900,1000,950,2020-03-13,2020-03
2020-03,Agra,Jagnair,Potato,Desi,FAQ,900,1000,950,2020-03-12,2020-03
2020-03,Agra,Jagnair,Potato,Desi,FAQ,900,1000,950,2020-03-11,2020-03
2020-03,Agra,Jagnair,Potato,Desi,FAQ,860,940,900,2020-03-09,2020-03
2020-03,Agra,Jagnair,Potato,Desi,FAQ,900,1000,950,2020-03-07,2020-03
2020-03,Agra,Jagnair,Potato,Desi,FAQ,900,1000,950,2020-03-06,2020-03
2020-03,Agra,Jagnair,Potato,Desi,FAQ,800,1000,900,2020-03-05,2020-03
2020-03,Agra,Jagnair,Potato,Desi,FAQ,900,1000,950,2020-03-04,2020-03
2020-03,Agra,Jagnair,Potato,Desi,FAQ,900,1000,950,2020-03-03,2020-03
2020-03,Agra,Jagnair,Potato,Desi,FAQ,850,950,900,2020-03-02,2020-03
2020-02,Agra,Jagnair,Potato,Desi,FAQ,900,1000,950,2020-02-29,2020-02
2020-02,Agra,Jagnair,Potato,Desi,FAQ,1000,1080,1040,2020-02-28,2020-02
2020-02,Agra,Jagnair,Potato,Desi,FAQ,1000,1100,1050,2020-02-27,2020-02
2020-02,Agra,Jagnair,Potato,Desi,FAQ,1000,1100,1050,2020-02-26,2020-02
2020-02,Agra,Jagnair,Potato,Desi,FAQ,1100,1180,1140,2020-02-22,2020-02
2020-02,Agra,Jagnair,Potato,Desi,FAQ,1100,1180,1140,2020-02-21,2020-02
2020-02,Agra,Jagnair,Potato,Desi,FAQ,1100,1180,1140,2020-02-20,2020-02
2020-02,Agra,Jagnair,Potato,Desi,FAQ,1100,1180,1140,2020-02-19,2020-02
2020-02,Agra,Jagnair,Potato,Desi,FAQ,1100,1200,1150,2020-02-18,2020-02
2020-02,Agra,Jagnair,Potato,Desi,FAQ,1100,1200,1150,2020-02-17,2020-02
2020-02,Agra,Jagnair,Potato,Desi,FAQ,1120,1200,1180,2020-02-15,2020-02
2020-02,Agra,Jagnair,Potato,Desi,FAQ,1100,1140,1120,2020-02-14,2020-02
2020-02,Agra,Jagnair,Potato,Desi,FAQ,1100,1200,1150,2020-02-13,2020-02
2020-02,Agra,Jagnair,Potato,Desi,FAQ,1050,1100,1075,2020-02-12,2020-02
2020-02,Agra,Jagnair,Potato,Desi,FAQ,950,1050,1000,2020-02-11,2020-02
2020-02,Agra,Jagnair,Potato,Desi,FAQ,900,1000,950,2020-02-10,2020-02
2020-02,Agra,Jagnair,Potato,Desi,FAQ,1000,1080,1040,2020-02-09,2020-02
2020-02,Agra,Jagnair,Potato,Desi,FAQ,1000,1080,1040,2020-02-08,2020-02
2020-02,Agra,Jagnair,Potato,Desi,FAQ,1100,1150,1125,2020-02-07,2020-02
2020-02,Agra,Jagnair,Potato,Desi,FAQ,1000,1080,1040,2020-02-06,2020-02
2020-02,Agra,Jagnair,Potato,Desi,FAQ,1000,1050,1025,2020-02-05,2020-02
2020-02,Agra,Jagnair,Potato,Desi,FAQ,1000,1100,1050,2020-02-04,2020-02
2020-02,Agra,Jagnair,Potato,Desi,FAQ,1000,1100,1050,2020-02-03,2020-02
2020-02,Agra,Jagnair,Potato,Desi,FAQ,1180,1260,1220,2020-02-01,2020-02
2020-01,Agra,Jagnair,Potato,Desi,FAQ,1200,1250,1225,2020-01-31,2020-01
2020-01,Agra,Jagnair,Potato,Desi,FAQ,1120,1200,1160,2020-01-30,2020-01
2020-01,Agra,Jagnair,Potato,Desi,FAQ,1150,1210,1180,2020-01-29,2020-01
2020-01,Agra,Jagnair,Potato,Desi,FAQ,1220,1280,1250,2020-01-28,2020-01
2020-01,Agra,Jagnair,Potato,Desi,FAQ,1200,1250,1225,2020-01-27,2020-01
2020-01,Agra,Jagnair,Potato,Desi,FAQ,1150,1250,1200,2020-01-25,2020-01
2020-01,Agra,Jagnair,Potato,Desi,FAQ,1180,1220,1200,2020-01-24,2020-01
2020-01,Agra,Jagnair,Potato,Desi,FAQ,1200,1300,1250,2020-01-23,2020-01
2020-01,Agra,Jagnair,Potato,Desi,FAQ,1200,1260,1230,2020-01-22,2020-01
2020-01,Agra,Jagnair,Potato,Desi,FAQ,1150,1250,1200,2020-01-21,2020-01
2020-01,Agra,Jagnair,Potato,Desi,FAQ,1200,1260,1230,2020-01-18,2020-01
2020-01,Agra,Jagnair,Potato,Desi,FAQ,1200,1240,1220,2020-01-17,2020-01
2020-01,Agra,Jagnair,Potato,Desi,FAQ,1200,1300,1250,2020-01-16,2020-01
2020-01,Agra,Jagnair,Potato,Desi,FAQ,1200,1260,1230,2020-01-15,2020-01
2020-01,Agra,Jagnair,Potato,Desi,FAQ,1180,1340,1260,2020-01-14,2020-01
2020-01,Agra,Jagnair,Potato,Desi,FAQ,1150,1250,1200,2020-01-13,2020-01
2020-01,Agra,Jagnair,Potato,Desi,FAQ,1200,1300,1250,2020-01-11,2020-01
2020-01,Agra,Jagnair,Potato,Desi,FAQ,1200,1300,1250,2020-01-10,2020-01
2020-01,Agra,Jagnair,Potato,Desi,FAQ,1220,1340,1280,2020-01-09,2020-01
2020-01,Agra,Jagnair,Potato,Desi,FAQ,1240,1320,1280,2020-01-08,2020-01
2020-01,Agra,Jagnair,Potato,Desi,FAQ,1200,1300,1250,2020-01-06,2020-01
2020-01,Agra,Jagnair,Potato,Desi,FAQ,1250,1350,1300,2020-01-05,2020-01
2020-01,Agra,Jagnair,Potato,Desi,FAQ,1220,1280,1250,2020-01-04,2020-01
2020-01,Agra,Jagnair,Potato,Desi,FAQ,1250,1300,1275,2020-01-03,2020-01
2020-01,Agra,Jagnair,Potato,Desi,FAQ,1200,1400,1300,2020-01-02,2020-01
2020-01,Agra,Jagnair,Potato,Desi,FAQ,1250,1350,1300,2020-01-01,2020-01
2020-10,Agra,Jarar,Potato,Desi,FAQ,2550,2750,2650,2020-10-30,2020-10
2020-06,Agra,Jarar,Potato,Desi,FAQ,1100,1200,1150,2020-06-30,2020-06
2020-06,Agra,Jarar,Potato,Desi,FAQ,1100,1200,1150,2020-06-29,2020-06
2020-06,Agra,Jarar,Potato,Desi,FAQ,1100,1200,1150,2020-06-27,2020-06
2020-06,Agra,Jarar,Potato,Desi,FAQ,1100,1200,1150,2020-06-26,2020-06
2020-06,Agra,Jarar,Potato,Desi,FAQ,1110,1200,1150,2020-06-25,2020-06
2020-06,Agra,Jarar,Potato,Desi,FAQ,1100,1200,1150,2020-06-24,2020-06
2020-06,Agra,Jarar,Potato,Desi,FAQ,1100,1200,1150,2020-06-22,2020-06
2020-06,Agra,Jarar,Potato,Desi,FAQ,1100,1200,1150,2020-06-20,2020-06
2020-06,Agra,Jarar,Potato,Desi,FAQ,1100,1190,1140,2020-06-19,2020-06
2020-06,Agra,Jarar,Potato,Desi,FAQ,1100,1200,1150,2020-06-18,2020-06
2020-06,Agra,Jarar,Potato,Desi,FAQ,1100,1200,1150,2020-06-17,2020-06
2020-06,Agra,Jarar,Potato,Desi,FAQ,1100,1200,1150,2020-06-16,2020-06
2020-06,Agra,Jarar,Potato,Desi,FAQ,1100,1200,1150,2020-06-15,2020-06
2020-06,Agra,Jarar,Potato,Desi,FAQ,1100,1200,1150,2020-06-13,2020-06
2020-06,Agra,Jarar,Potato,Desi,FAQ,1100,1200,1150,2020-06-12,2020-06
2020-06,Agra,Jarar,Potato,Desi,FAQ,1200,1250,1220,2020-06-11,2020-06
2020-06,Agra,Jarar,Potato,Desi,FAQ,1100,1200,1150,2020-06-10,2020-06
2020-06,Agra,Jarar,Potato,Desi,FAQ,1100,1200,1150,2020-06-08,2020-06
2020-06,Agra,Jarar,Potato,Desi,FAQ,1100,1200,1150,2020-06-07,2020-06
2020-06,Agra,Jarar,Potato,Desi,FAQ,1100,1200,1150,2020-06-05,2020-06
2020-06,Agra,Jarar,Potato,Desi,FAQ,1100,1200,1150,2020-06-04,2020-06
2020-06,Agra,Jarar,Potato,Desi,FAQ,1100,1200,1150,2020-06-03,2020-06
2020-06,Agra,Jarar,Potato,Desi,FAQ,1110,1200,1150,2020-06-02,2020-06
2020-06,Agra,Jarar,Potato,Desi,FAQ,1120,1200,1160,2020-06-01,2020-06
2020-05,Agra,Jarar,Potato,Desi,FAQ,1100,1200,1150,2020-05-31,2020-05
2020-05,Agra,Jarar,Potato,Desi,FAQ,1100,1200,1150,2020-05-29,2020-05
2020-05,Agra,Jarar,Potato,Desi,FAQ,1100,1200,1150,2020-05-27,2020-05
2020-05,Agra,Jarar,Potato,Desi,FAQ,1100,1200,1150,2020-05-26,2020-05
2020-05,Agra,Jarar,Potato,Desi,FAQ,1100,1200,1150,2020-05-25,2020-05
2020-05,Agra,Jarar,Potato,Desi,FAQ,1100,1200,1150,2020-05-24,2020-05
2020-05,Agra,Jarar,Potato,Desi,FAQ,1100,1200,1150,2020-05-22,2020-05
2020-05,Agra,Jarar,Potato,Desi,FAQ,1100,1200,1150,2020-05-20,2020-05
2020-05,Agra,Jarar,Potato,Desi,FAQ,1100,1200,1150,2020-05-19,2020-05
2020-05,Agra,Jarar,Potato,Desi,FAQ,1100,1200,1150,2020-05-18,2020-05
2020-05,Agra,Jarar,Potato,Desi,FAQ,1400,1450,1420,2020-05-17,2020-05
2020-05,Agra,Jarar,Potato,Desi,FAQ,1100,1200,1150,2020-05-15,2020-05
2020-05,Agra,Jarar,Potato,Desi,FAQ,1100,1200,1150,2020-05-14,2020-05
2020-05,Agra,Jarar,Potato,Desi,FAQ,1100,1300,1200,2020-05-13,2020-05
2020-05,Agra,Jarar,Potato,Desi,FAQ,1200,1400,1300,2020-05-12,2020-05
2020-05,Agra,Jarar,Potato,Desi,FAQ,1250,1350,1300,2020-05-11,2020-05
2020-05,Agra,Jarar,Potato,Desi,FAQ,1250,1350,1300,2020-05-10,2020-05
2020-05,Agra,Jarar,Potato,Desi,FAQ,1250,1350,1300,2020-05-08,2020-05
2020-05,Agra,Jarar,Potato,Desi,FAQ,1250,1350,1300,2020-05-07,2020-05
2020-05,Agra,Jarar,Potato,Desi,FAQ,1250,1350,1300,2020-05-06,2020-05
2020-05,Agra,Jarar,Potato,Desi,FAQ,1250,1350,1300,2020-05-05,2020-05
2020-05,Agra,Jarar,Potato,Desi,FAQ,1300,1400,1350,2020-05-04,2020-05
2020-05,Agra,Jarar,Potato,Desi,FAQ,1310,1400,1360,2020-05-03,2020-05
2020-05,Agra,Jarar,Potato,Desi,FAQ,1310,1400,1350,2020-05-01,2020-05
2020-04,Agra,Jarar,Potato,Desi,FAQ,1300,1400,1350,2020-04-30,2020-04
2020-04,Agra,Jarar,Potato,Desi,FAQ,1300,1400,1350,2020-04-29,2020-04
2020-04,Agra,Jarar,Potato,Desi,FAQ,1300,1400,1350,2020-04-28,2020-04
2020-04,Agra,Jarar,Potato,Desi,FAQ,1300,1400,1350,2020-04-27,2020-04
2020-04,Agra,Jarar,Potato,Desi,FAQ,1300,1400,1350,2020-04-26,2020-04
2020-04,Agra,Jarar,Potato,Desi,FAQ,1300,1400,1350,2020-04-24,2020-04
2020-04,Agra,Jarar,Potato,Desi,FAQ,1300,1400,1350,2020-04-23,2020-04
2020-04,Agra,Jarar,Potato,Desi,FAQ,1300,1400,1350,2020-04-22,2020-04
2020-04,Agra,Jarar,Potato,Desi,FAQ,1300,1400,1350,2020-04-21,2020-04
2020-04,Agra,Jarar,Potato,Desi,FAQ,1300,1400,1350,2020-04-20,2020-04
2020-04,Agra,Jarar,Potato,Desi,FAQ,1300,1400,1350,2020-04-19,2020-04
2020-04,Agra,Jarar,Potato,Desi,FAQ,1300,1400,1350,2020-04-17,2020-04
2020-04,Agra,Jarar,Potato,Desi,FAQ,1300,1400,1350,2020-04-16,2020-04
2020-04,Agra,Jarar,Potato,Desi,FAQ,1300,1400,1350,2020-04-15,2020-04
2020-04,Agra,Jarar,Potato,Desi,FAQ,1300,1400,1350,2020-04-14,2020-04
2020-04,Agra,Jarar,Potato,Desi,FAQ,900,1000,950,2020-04-13,2020-04
2020-04,Agra,Jarar,Potato,Desi,FAQ,820,920,870,2020-04-12,2020-04
2020-04,Agra,Jarar,Potato,Desi,FAQ,900,1000,950,2020-04-10,2020-04
2020-04,Agra,Jarar,Potato,Desi,FAQ,900,1000,950,2020-04-09,2020-04
2020-04,Agra,Jarar,Potato,Desi,FAQ,800,900,850,2020-04-08,2020-04
2020-04,Agra,Jarar,Potato,Desi,FAQ,810,910,860,2020-04-07,2020-04
2020-04,Agra,Jarar,Potato,Desi,FAQ,810,910,860,2020-04-06,2020-04
2020-04,Agra,Jarar,Potato,Desi,FAQ,800,900,850,2020-04-05,2020-04
2020-04,Agra,Jarar,Potato,Desi,FAQ,1100,1200,1150,2020-04-03,2020-04
2020-04,Agra,Jarar,Potato,Desi,FAQ,1100,1200,1150,2020-04-02,2020-04
